,pct_change,acc_pct_change,pos_change_in_a_row,neg_change_in_a_row,RSI_14,Close_Minus_SuperTrend,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Close_Minus_EMA_200,Close_Minus_EMA_100,Close_Minus_EMA_50,Close_Minus_EMA_20,IS_EMA_Ribbon,Minute_Number,is_win
3506,0.001,0.001,1,0,44.12,0.07000000000000028,-0.007,-0.005,-0.001,0.247,0.178,-0.018,-0.059,0,75.0,0
3507,-0.002,-0.002,0,1,41.68,0.03999999999999915,-0.013,-0.009,-0.004,0.215,0.145,-0.046,-0.08,0,76.0,0
3508,0.003,0.003,1,0,46.95,0.08999999999999986,-0.014,-0.008,-0.006,0.262,0.191,0.004,-0.027,0,77.0,0
3509,-0.007,-0.007,0,1,39.3,-0.3200000000000003,-0.022,-0.013,-0.009,0.161,0.089,-0.092,-0.115,0,78.0,0
3510,0.0,0.0,0,0,19.48,-0.5700000000000003,-0.074,-0.052,-0.022,-0.415,-0.481,-0.646,-0.629,0,1.0,1
3511,-0.003,-0.003,0,1,18.77,-0.6100000000000012,-0.118,-0.077,-0.041,-0.451,-0.511,-0.659,-0.605,0,2.0,1
3512,0.001,0.001,1,0,20.32,-0.5899999999999999,-0.149,-0.086,-0.063,-0.427,-0.481,-0.614,-0.53,0,3.0,1
3513,0.001,0.002,2,0,21.92,-0.5700000000000003,-0.17,-0.086,-0.084,-0.402,-0.452,-0.571,-0.461,0,4.0,1
3514,0.015,0.017,3,0,36.96,-0.3500000000000014,-0.167,-0.066,-0.101,-0.181,-0.228,-0.337,-0.218,0,5.0,1
3515,-0.008,-0.008,0,1,33.49,-0.46000000000000085,-0.172,-0.057,-0.115,-0.288,-0.331,-0.429,-0.297,0,6.0,1
3516,-0.006,-0.014,0,2,30.93,-0.5500000000000007,-0.181,-0.052,-0.128,-0.374,-0.413,-0.499,-0.35,0,7.0,1
3517,0.004,0.004,1,0,34.52,-0.4900000000000002,-0.181,-0.042,-0.139,-0.311,-0.346,-0.422,-0.262,0,8.0,1
3518,0.014,0.018000000000000002,2,0,44.82,-0.2900000000000009,-0.163,-0.019,-0.144,-0.11,-0.143,-0.213,-0.056,0,9.0,0
3519,0.004,0.022000000000000002,3,0,47.49,-0.23000000000000043,-0.142,0.001,-0.143,-0.049,-0.081,-0.147,0.003,0,10.0,0
3520,0.014,0.036000000000000004,4,0,55.59,-0.02000000000000135,-0.107,0.029,-0.136,0.159,0.126,0.06,0.193,0,11.0,0
3521,0.006,0.042,5,0,58.54,0.7399999999999984,-0.072,0.051,-0.123,0.247,0.212,0.144,0.256,0,12.0,0
3522,-0.007,-0.007,0,1,54.23,0.5800000000000001,-0.051,0.058,-0.109,0.145,0.11,0.043,0.141,0,13.0,0
3523,0.01,0.01,1,0,59.1,0.6899999999999995,-0.023,0.069,-0.092,0.292,0.255,0.185,0.263,0,14.0,0
3524,-0.001,-0.001,0,1,58.21,0.6300000000000008,-0.001,0.072,-0.074,0.27,0.23,0.159,0.22,0,15.0,0
3525,-0.015,-0.016,0,2,49.41,0.41000000000000014,-0.002,0.057,-0.059,0.049,0.01,-0.059,0.0,0,16.0,0
3526,0.0,0.0,0,0,49.41,0.41000000000000014,-0.003,0.045,-0.048,0.049,0.01,-0.057,0.0,0,17.0,0
3527,0.0,0.0,0,0,49.41,0.41000000000000014,-0.004,0.036,-0.039,0.048,0.01,-0.054,0.0,0,18.0,0
3528,-0.01,-0.01,0,1,43.77,0.2599999999999998,-0.016,0.019,-0.034,-0.101,-0.138,-0.196,-0.136,0,19.0,0
3529,0.001,0.001,1,0,44.68,0.28000000000000114,-0.024,0.009,-0.032,-0.08,-0.115,-0.169,-0.105,0,20.0,0
3530,-0.003,-0.003,0,1,42.82,0.23000000000000043,-0.034,-0.001,-0.033,-0.129,-0.162,-0.211,-0.14,0,21.0,0
3531,0.009,0.009,1,0,48.78,0.3600000000000012,-0.031,0.002,-0.032,0.001,-0.031,-0.078,-0.009,0,22.0,0
3532,-0.001,-0.001,0,1,48.36,0.34999999999999964,-0.029,0.003,-0.032,-0.009,-0.041,-0.084,-0.017,0,23.0,0
3533,0.0,0.0,0,0,48.36,0.34999999999999964,-0.027,0.004,-0.031,-0.009,-0.04,-0.081,-0.015,0,24.0,0
3534,0.005,0.005,1,0,51.72,0.41999999999999993,-0.02,0.009,-0.028,0.061,0.03,-0.011,0.049,0,25.0,0
3535,-0.001,-0.001,0,1,51.21,0.41000000000000014,-0.014,0.011,-0.026,0.05,0.019,-0.02,0.036,0,26.0,0
3536,-0.016,-0.017,0,2,40.77,0.16999999999999993,-0.029,-0.003,-0.026,-0.188,-0.216,-0.25,-0.185,0,27.0,0
3537,-0.003,-0.02,0,3,38.99,0.120000000000001,-0.045,-0.015,-0.03,-0.236,-0.261,-0.288,-0.213,0,28.0,1
3538,-0.01,-0.03,0,4,34.45,-0.5500000000000007,-0.067,-0.03,-0.038,-0.372,-0.393,-0.411,-0.319,0,29.0,1
3539,-0.007,-0.037,0,5,31.61,-0.5199999999999996,-0.092,-0.044,-0.048,-0.467,-0.483,-0.491,-0.379,0,30.0,1
3540,-0.001,-0.038,0,6,31.34,-0.5299999999999994,-0.112,-0.051,-0.061,-0.472,-0.484,-0.481,-0.352,0,31.0,1
3541,-0.006,-0.044,0,7,28.88,-0.5099999999999998,-0.133,-0.057,-0.075,-0.557,-0.562,-0.549,-0.4,0,32.0,1
3542,0.006,0.006,1,0,34.42,-0.41999999999999993,-0.141,-0.052,-0.088,-0.462,-0.463,-0.441,-0.28,0,33.0,1
3543,0.008,0.014,2,0,41.01,-0.3000000000000007,-0.136,-0.038,-0.098,-0.339,-0.336,-0.308,-0.145,0,34.0,1
3544,-0.001,-0.001,0,1,40.29,-0.3200000000000003,-0.132,-0.027,-0.105,-0.355,-0.349,-0.315,-0.149,0,35.0,1
3545,0.001,0.001,1,0,41.41,-0.3000000000000007,-0.125,-0.017,-0.109,-0.332,-0.323,-0.284,-0.117,0,36.0,1
3546,0.007,0.008,2,0,46.78,-0.20000000000000107,-0.111,-0.002,-0.109,-0.229,-0.218,-0.177,-0.015,0,37.0,1
3547,-0.005,-0.005,0,1,43.75,-0.27000000000000135,-0.104,0.004,-0.108,-0.296,-0.282,-0.237,-0.077,0,38.0,1
3548,0.01,0.01,1,0,50.62,-0.13000000000000078,-0.087,0.017,-0.104,-0.155,-0.14,-0.093,0.057,0,39.0,1
3549,-0.008,-0.008,0,1,45.49,-0.25,-0.081,0.018,-0.099,-0.272,-0.255,-0.205,-0.057,0,40.0,1
3550,0.005,0.005,1,0,48.76,-0.17999999999999972,-0.071,0.023,-0.094,-0.2,-0.181,-0.13,0.012,0,41.0,1
3551,0.004,0.009000000000000001,2,0,51.44,-0.120000000000001,-0.057,0.03,-0.086,-0.139,-0.118,-0.067,0.065,0,42.0,1
3552,-0.006,-0.006,0,1,47.84,-0.20000000000000107,-0.052,0.028,-0.079,-0.217,-0.195,-0.141,-0.014,0,43.0,1
3553,0.003,0.003,1,0,50.19,-0.15000000000000036,-0.043,0.029,-0.072,-0.165,-0.142,-0.087,0.033,0,44.0,1
3554,0.003,0.006,2,0,52.49,-0.09999999999999964,-0.032,0.032,-0.064,-0.114,-0.09,-0.036,0.075,0,45.0,1
3555,0.006,0.012,3,0,55.99,-0.02000000000000135,-0.016,0.038,-0.054,-0.033,-0.01,0.042,0.14,0,46.0,0
3556,0.002,0.014,4,0,57.26,0.33999999999999986,-0.001,0.042,-0.044,-0.003,0.02,0.069,0.154,0,47.0,0
3557,-0.002,-0.002,0,1,55.53,0.3099999999999987,0.008,0.041,-0.033,-0.033,-0.01,0.038,0.112,0,48.0,0
3558,-0.005,-0.007,0,2,51.62,0.2400000000000002,0.009,0.034,-0.025,-0.102,-0.078,-0.031,0.038,0,49.0,1
3559,0.006,0.006,1,0,55.92,0.33000000000000007,0.018,0.034,-0.016,-0.012,0.011,0.057,0.116,0,50.0,0
3560,0.002,0.008,2,0,57.28,0.33000000000000007,0.026,0.034,-0.008,0.018,0.041,0.083,0.132,0,51.0,0
3561,0.003,0.011,3,0,59.1,0.3200000000000003,0.036,0.035,0.001,0.057,0.079,0.119,0.156,0,52.0,0
3562,-0.007,-0.007,0,1,53.03,0.21999999999999886,0.035,0.027,0.008,-0.042,-0.021,0.018,0.05,0,53.0,1
3563,0.003,0.003,1,0,55.02,0.2599999999999998,0.037,0.024,0.014,-0.002,0.019,0.056,0.082,0,54.0,0
3564,0.001,0.004,2,0,56.02,0.27999999999999936,0.04,0.021,0.019,0.018,0.038,0.073,0.092,0,55.0,0
3565,0.01,0.014,3,0,62.74,0.39000000000000057,0.054,0.028,0.026,0.166,0.185,0.214,0.219,0,56.0,0
3566,0.0,0.014,0,0,62.74,0.33000000000000007,0.064,0.031,0.034,0.164,0.181,0.206,0.198,0,57.0,0
3567,0.001,0.015,1,0,63.6,0.28999999999999915,0.073,0.031,0.041,0.182,0.197,0.217,0.197,0,58.0,0
3568,-0.004,-0.004,0,1,59.19,0.22999999999999865,0.074,0.026,0.048,0.121,0.134,0.151,0.124,0,59.0,0
3569,-0.007,-0.011,0,2,52.06,0.11999999999999922,0.066,0.014,0.052,0.011,0.024,0.039,0.013,0,60.0,0
3570,0.005,0.005,1,0,56.19,0.1999999999999993,0.065,0.01,0.054,0.09,0.102,0.114,0.084,0,61.0,0
3571,0.0,0.005,0,0,56.19,0.1999999999999993,0.063,0.007,0.056,0.089,0.1,0.11,0.076,0,62.0,0
3572,-0.001,-0.001,0,1,54.82,0.17999999999999972,0.059,0.003,0.057,0.069,0.078,0.086,0.051,0,63.0,0
3573,-0.007,-0.008,0,2,48.46,0.08000000000000007,0.048,-0.007,0.055,-0.031,-0.021,-0.013,-0.045,0,64.0,0
3574,0.004,0.004,1,0,52.05,0.1399999999999988,0.043,-0.009,0.053,0.029,0.038,0.045,0.014,0,65.0,0
3575,0.003,0.007,2,0,54.88,0.1899999999999995,0.043,-0.008,0.051,0.078,0.086,0.091,0.058,0,66.0,0
3576,0.0,0.007,0,0,54.88,0.1899999999999995,0.042,-0.007,0.049,0.077,0.084,0.088,0.052,0,67.0,0
3577,-0.004,-0.004,0,1,50.72,0.129999999999999,0.037,-0.01,0.046,0.017,0.024,0.027,-0.007,0,68.0,0
3578,0.001,0.001,1,0,52.02,0.14999999999999858,0.033,-0.011,0.044,0.037,0.043,0.045,0.012,0,69.0,0
3579,-0.002,-0.002,0,1,49.89,0.11999999999999922,0.028,-0.013,0.041,0.006,0.013,0.014,-0.016,0,70.0,0
3580,-0.001,-0.003,0,2,49.17,0.10999999999999943,0.022,-0.015,0.037,-0.004,0.003,0.004,-0.024,0,71.0,0
3581,-0.012,-0.015,0,3,38.84,-0.41999999999999993,0.004,-0.026,0.03,-0.172,-0.164,-0.159,-0.175,0,72.0,0
3582,-0.002,-0.017,0,4,37.35,-0.35999999999999943,-0.012,-0.034,0.022,-0.2,-0.19,-0.182,-0.186,0,73.0,0
3583,0.0,0.0,0,0,37.35,-0.3099999999999987,-0.025,-0.038,0.013,-0.198,-0.186,-0.175,-0.168,0,74.0,0
3584,-0.001,-0.001,0,1,36.28,-0.3000000000000007,-0.036,-0.039,0.003,-0.216,-0.202,-0.187,-0.17,0,75.0,0
3585,-0.006,-0.007,0,2,32.27,-0.33999999999999986,-0.051,-0.043,-0.008,-0.293,-0.277,-0.257,-0.226,0,76.0,0
3586,0.008,0.008,1,0,41.79,-0.22999999999999865,-0.053,-0.036,-0.017,-0.181,-0.163,-0.141,-0.105,0,77.0,0
3587,-0.008,-0.008,0,1,35.87,-0.34999999999999964,-0.064,-0.038,-0.027,-0.298,-0.278,-0.251,-0.204,0,78.0,0
3588,0.0,0.0,0,0,31.47,-0.4599999999999991,-0.081,-0.043,-0.037,-0.404,-0.38,-0.347,-0.284,0,1.0,0
3589,-0.017,-0.017,0,1,24.43,-0.6699999999999999,-0.112,-0.06,-0.052,-0.637,-0.608,-0.564,-0.474,0,2.0,1
3590,0.004,0.004,1,0,28.04,-0.6199999999999992,-0.131,-0.063,-0.068,-0.582,-0.547,-0.493,-0.384,0,3.0,0
3591,0.001,0.005,2,0,29.49,-0.5999999999999996,-0.143,-0.06,-0.083,-0.556,-0.516,-0.455,-0.329,0,4.0,0
3592,-0.013,-0.013,0,1,24.67,-0.7400000000000002,-0.165,-0.066,-0.099,-0.729,-0.683,-0.61,-0.461,0,5.0,1
3593,0.025,0.025,1,0,43.48,-0.40000000000000036,-0.153,-0.043,-0.11,-0.385,-0.336,-0.259,-0.109,0,6.0,0
3594,0.003,0.028,2,0,45.21,-0.3600000000000012,-0.139,-0.023,-0.116,-0.341,-0.29,-0.211,-0.063,0,7.0,0
3595,-0.017,-0.017,0,1,37.73,-0.6000000000000014,-0.146,-0.024,-0.122,-0.576,-0.519,-0.433,-0.274,0,8.0,0
3596,0.003,0.003,1,0,39.53,-0.5600000000000005,-0.146,-0.019,-0.127,-0.53,-0.47,-0.378,-0.211,0,9.0,0
3597,0.009,0.012,2,0,44.68,-0.4400000000000013,-0.135,-0.006,-0.128,-0.406,-0.343,-0.248,-0.083,0,10.0,0
3598,0.001,0.013000000000000001,3,0,45.51,-0.41999999999999993,-0.123,0.004,-0.127,-0.382,-0.317,-0.219,-0.057,0,11.0,0
3599,-0.007,-0.007,0,1,42.1,-0.5200000000000014,-0.12,0.006,-0.126,-0.478,-0.408,-0.306,-0.142,0,12.0,0
3600,0.001,0.001,1,0,42.56,-0.5100000000000016,-0.116,0.008,-0.124,-0.463,-0.39,-0.285,-0.119,0,13.0,0
3601,0.009,0.009999999999999998,2,0,48.36,-0.3800000000000008,-0.101,0.018,-0.119,-0.33,-0.255,-0.149,0.01,0,14.0,0
3602,0.005,0.015,3,0,51.21,-0.3100000000000005,-0.083,0.029,-0.112,-0.257,-0.182,-0.075,0.072,0,15.0,0
3603,-0.001,-0.001,0,1,50.35,-0.33000000000000007,-0.069,0.035,-0.103,-0.274,-0.198,-0.092,0.047,0,16.0,0
3604,-0.003,-0.004,0,2,48.6,-0.370000000000001,-0.06,0.034,-0.095,-0.311,-0.233,-0.127,0.006,0,17.0,0
3605,0.003,0.003,1,0,50.46,-0.33000000000000007,-0.05,0.036,-0.086,-0.268,-0.189,-0.083,0.042,0,18.0,0
3606,-0.014,-0.014,0,1,42.25,-0.5300000000000011,-0.057,0.023,-0.08,-0.464,-0.381,-0.272,-0.143,0,19.0,0
3607,0.004,0.004,1,0,44.67,-0.4800000000000004,-0.058,0.018,-0.076,-0.41,-0.325,-0.213,-0.084,0,20.0,0
3608,0.011,0.015,2,0,51.66,-0.3200000000000003,-0.045,0.024,-0.069,-0.247,-0.162,-0.051,0.069,0,21.0,0
3609,-0.003,-0.003,0,1,49.96,-0.3600000000000012,-0.038,0.025,-0.063,-0.284,-0.198,-0.088,0.026,0,22.0,0
3610,-0.006,-0.009000000000000001,0,2,46.28,-0.45000000000000107,-0.039,0.019,-0.058,-0.371,-0.282,-0.171,-0.058,0,23.0,0
3611,-0.001,-0.010000000000000002,0,3,45.47,-0.47000000000000064,-0.041,0.014,-0.055,-0.387,-0.296,-0.183,-0.071,0,24.0,0
3612,-0.005,-0.015000000000000003,0,4,42.68,-0.5400000000000009,-0.048,0.006,-0.053,-0.452,-0.359,-0.243,-0.127,0,25.0,0
3613,-0.009,-0.024,0,5,38.01,-0.5399999999999991,-0.063,-0.007,-0.055,-0.576,-0.479,-0.359,-0.233,0,26.0,0
3614,0.006,0.006,1,0,42.2,-0.40999999999999837,-0.068,-0.01,-0.058,-0.491,-0.391,-0.268,-0.138,0,27.0,0
3615,0.001,0.007,2,0,43.23,-0.3899999999999988,-0.069,-0.009,-0.06,-0.467,-0.364,-0.238,-0.107,0,28.0,0
3616,-0.001,-0.001,0,1,42.42,-0.40999999999999837,-0.071,-0.009,-0.062,-0.482,-0.376,-0.248,-0.115,0,29.0,0
3617,-0.011,-0.012,0,2,36.8,-0.4900000000000002,-0.083,-0.017,-0.066,-0.626,-0.516,-0.382,-0.24,0,30.0,0
3618,-0.014,-0.026000000000000002,0,3,31.17,-0.5500000000000007,-0.107,-0.033,-0.075,-0.807,-0.692,-0.55,-0.389,0,31.0,1
3619,0.001,0.001,1,0,32.35,-0.4499999999999993,-0.123,-0.039,-0.084,-0.78,-0.658,-0.509,-0.334,0,32.0,1
3620,0.004,0.005,2,0,35.88,-0.39000000000000057,-0.13,-0.036,-0.093,-0.712,-0.587,-0.431,-0.247,0,33.0,1
3621,0.002,0.007,3,0,37.63,-0.35999999999999943,-0.131,-0.03,-0.101,-0.676,-0.546,-0.386,-0.197,0,34.0,1
3622,0.003,0.01,4,0,39.99,-0.3200000000000003,-0.127,-0.021,-0.106,-0.629,-0.496,-0.332,-0.142,0,35.0,0
3623,0.001,0.011,5,0,41.18,-0.3000000000000007,-0.121,-0.012,-0.109,-0.603,-0.466,-0.3,-0.11,0,36.0,0
3624,-0.007,-0.007,0,1,37.19,-0.40000000000000036,-0.123,-0.011,-0.112,-0.696,-0.555,-0.384,-0.19,0,37.0,1
3625,-0.005,-0.012,0,2,34.66,-0.47000000000000064,-0.129,-0.013,-0.115,-0.759,-0.613,-0.436,-0.235,0,38.0,1
3626,0.001,0.001,1,0,35.34,-0.4299999999999997,-0.131,-0.012,-0.118,-0.741,-0.591,-0.41,-0.204,0,39.0,1
3627,-0.009,-0.009,0,1,31.16,-0.47000000000000064,-0.141,-0.018,-0.123,-0.853,-0.697,-0.509,-0.293,0,40.0,1
3628,0.0,0.0,0,0,31.16,-0.3800000000000008,-0.147,-0.019,-0.128,-0.844,-0.683,-0.489,-0.265,0,41.0,1
3629,-0.001,-0.001,0,1,30.47,-0.40000000000000036,-0.151,-0.019,-0.132,-0.856,-0.689,-0.489,-0.258,0,42.0,1
3630,-0.006,-0.007,0,2,27.79,-0.41999999999999993,-0.16,-0.022,-0.138,-0.926,-0.754,-0.547,-0.306,0,43.0,1
3631,0.007,0.007,1,0,35.42,-0.3200000000000003,-0.156,-0.015,-0.141,-0.818,-0.641,-0.429,-0.186,0,44.0,1
3632,0.001,0.008,2,0,36.15,-0.3100000000000005,-0.151,-0.008,-0.143,-0.8,-0.618,-0.403,-0.159,0,45.0,1
3633,0.001,0.009000000000000001,3,0,37.66,-0.2900000000000009,-0.144,-0.0,-0.144,-0.772,-0.586,-0.368,-0.126,0,46.0,1
3634,-0.001,-0.001,0,1,36.72,-0.3100000000000005,-0.138,0.004,-0.142,-0.784,-0.594,-0.373,-0.132,0,47.0,1
3635,-0.004,-0.005,0,2,33.99,-0.3699999999999992,-0.137,0.005,-0.141,-0.836,-0.641,-0.416,-0.174,0,48.0,1
3636,0.002,0.002,1,0,36.53,-0.33999999999999986,-0.132,0.008,-0.139,-0.798,-0.599,-0.37,-0.13,0,49.0,1
3637,-0.004,-0.004,0,1,34.17,-0.39000000000000057,-0.13,0.007,-0.138,-0.839,-0.636,-0.404,-0.163,0,50.0,1
3638,-0.001,-0.005,0,2,33.7,-0.370000000000001,-0.128,0.007,-0.136,-0.841,-0.634,-0.398,-0.157,0,51.0,1
3639,0.004,0.004,1,0,38.26,-0.3200000000000003,-0.122,0.011,-0.133,-0.783,-0.572,-0.334,-0.096,0,52.0,1
3640,0.006,0.01,2,0,44.81,-0.2400000000000002,-0.108,0.02,-0.128,-0.696,-0.482,-0.244,-0.015,0,53.0,1
3641,0.001,0.011,3,0,46.34,-0.22000000000000064,-0.095,0.026,-0.121,-0.669,-0.453,-0.215,0.005,0,54.0,1
3642,-0.002,-0.002,0,1,44.35,-0.25,-0.086,0.028,-0.114,-0.692,-0.474,-0.236,-0.023,0,55.0,1
3643,0.003,0.003,1,0,47.58,-0.21000000000000085,-0.075,0.031,-0.107,-0.646,-0.425,-0.188,0.015,0,56.0,1
3644,-0.005,-0.005,0,1,42.89,-0.28000000000000114,-0.071,0.028,-0.099,-0.709,-0.485,-0.248,-0.049,0,57.0,1
3645,-0.001,-0.006,0,2,42.25,-0.2900000000000009,-0.068,0.025,-0.093,-0.712,-0.485,-0.248,-0.054,0,58.0,1
3646,0.002,0.002,1,0,44.91,-0.26000000000000156,-0.062,0.025,-0.087,-0.675,-0.446,-0.209,-0.021,0,59.0,1
3647,0.005,0.007,2,0,50.62,-0.19000000000000128,-0.051,0.028,-0.08,-0.599,-0.369,-0.134,0.044,0,60.0,1
3648,0.009,0.016,3,0,58.55,-0.07000000000000028,-0.033,0.038,-0.07,-0.474,-0.244,-0.013,0.148,0,61.0,1
3649,-0.001,-0.001,0,1,57.72,-0.08000000000000007,-0.019,0.041,-0.06,-0.479,-0.249,-0.022,0.125,0,62.0,1
3650,-0.001,-0.002,0,2,56.85,-0.08999999999999986,-0.008,0.041,-0.05,-0.484,-0.254,-0.031,0.104,0,63.0,1
3651,-0.002,-0.004,0,3,54.21,-0.120000000000001,-0.002,0.038,-0.04,-0.509,-0.278,-0.059,0.067,0,64.0,1
3652,0.001,0.001,1,0,54.96,-0.11000000000000121,0.003,0.035,-0.032,-0.494,-0.263,-0.047,0.07,0,65.0,1
3653,0.001,0.002,2,0,55.74,-0.10000000000000142,0.008,0.032,-0.024,-0.48,-0.248,-0.035,0.072,0,66.0,1
3654,0.001,0.003,3,0,56.55,-0.08999999999999986,0.013,0.029,-0.016,-0.465,-0.233,-0.024,0.074,0,67.0,1
3655,0.004,0.007,4,0,60.46,-0.040000000000000924,0.02,0.029,-0.009,-0.411,-0.18,0.025,0.112,0,68.0,1
3656,0.004,0.011,5,0,63.95,0.28000000000000114,0.03,0.031,-0.001,-0.357,-0.127,0.072,0.147,0,69.0,1
3657,-0.001,-0.001,0,1,62.76,0.27000000000000135,0.036,0.03,0.006,-0.364,-0.134,0.059,0.124,0,70.0,1
3658,-0.004,-0.005,0,2,57.03,0.22000000000000064,0.037,0.025,0.012,-0.409,-0.181,0.009,0.067,0,71.0,1
3659,0.006,0.006,1,0,62.87,0.3000000000000007,0.043,0.025,0.019,-0.326,-0.099,0.085,0.133,0,72.0,1
3660,0.009,0.015,2,0,70.0,0.3600000000000012,0.058,0.032,0.026,-0.194,0.031,0.207,0.238,0,73.0,1
3661,-0.004,-0.004,0,1,64.84,0.2599999999999998,0.065,0.031,0.034,-0.242,-0.019,0.151,0.17,0,74.0,1
3662,0.002,0.002,1,0,66.44,0.27999999999999936,0.072,0.031,0.042,-0.21,0.011,0.174,0.181,0,75.0,1
3663,0.004,0.006,2,0,69.43,0.3200000000000003,0.082,0.032,0.05,-0.148,0.069,0.225,0.218,0,76.0,0
3664,-0.004,-0.004,0,1,64.29,0.2699999999999996,0.085,0.028,0.057,-0.196,0.019,0.168,0.152,0,77.0,1
3665,0.003,0.003,1,0,66.43,0.3100000000000005,0.089,0.026,0.063,-0.155,0.058,0.2,0.174,0,78.0,0
3666,0.0,0.003,0,0,85.76,0.7599999999999998,0.158,0.076,0.082,0.679,0.88,0.999,0.917,0,1.0,1
3667,-0.009,-0.009,0,1,77.73,0.6199999999999992,0.2,0.094,0.106,0.533,0.725,0.825,0.703,0,2.0,1
3668,0.01,0.01,1,0,79.9,0.7400000000000002,0.242,0.109,0.133,0.676,0.858,0.937,0.772,1,3.0,1
3669,0.016,0.026000000000000002,2,0,82.79,0.8399999999999999,0.291,0.126,0.165,0.907,1.076,1.131,0.916,1,4.0,1
3670,0.005,0.031000000000000003,3,0,83.54,0.6699999999999999,0.332,0.134,0.198,0.968,1.124,1.154,0.892,1,5.0,1
3671,0.003,0.034,4,0,83.96,0.6699999999999999,0.363,0.132,0.231,0.998,1.141,1.147,0.843,1,6.0,1
3672,0.023,0.057,5,0,87.11,0.8599999999999994,0.412,0.145,0.267,1.334,1.461,1.438,1.079,1,7.0,1
3673,0.01,0.067,6,0,88.25,0.8499999999999996,0.458,0.153,0.305,1.479,1.589,1.535,1.121,1,8.0,1
3674,0.006,0.07300000000000001,7,0,88.9,0.8100000000000005,0.497,0.153,0.344,1.564,1.656,1.571,1.105,1,9.0,0
3675,-0.006,-0.006,0,1,84.33,0.6800000000000015,0.514,0.137,0.378,1.459,1.535,1.423,0.918,1,10.0,1
3676,0.003,0.003,1,0,84.71,0.6600000000000001,0.525,0.118,0.407,1.484,1.543,1.406,0.867,1,11.0,1
3677,-0.003,-0.003,0,1,82.57,0.620000000000001,0.525,0.094,0.431,1.43,1.474,1.312,0.748,1,12.0,1
3678,0.003,0.003,1,0,83.14,0.6500000000000004,0.523,0.073,0.449,1.465,1.493,1.309,0.722,1,13.0,0
3679,-0.002,-0.002,0,1,81.41,0.5300000000000011,0.512,0.051,0.462,1.421,1.434,1.229,0.626,1,14.0,0
3680,-0.01,-0.012,0,2,73.21,0.3800000000000008,0.487,0.02,0.467,1.258,1.259,1.036,0.431,1,15.0,1
3681,0.001,0.001,1,0,73.41,0.39000000000000057,0.462,-0.004,0.466,1.255,1.244,1.005,0.399,1,16.0,1
3682,-0.004,-0.004,0,1,70.15,0.33000000000000007,0.432,-0.027,0.459,1.183,1.16,0.908,0.307,1,17.0,1
3683,0.003,0.003,1,0,71.29,0.3800000000000008,0.408,-0.041,0.449,1.221,1.187,0.921,0.323,1,18.0,1
3684,0.007,0.01,2,0,73.68,0.4900000000000002,0.393,-0.045,0.438,1.318,1.271,0.99,0.392,1,19.0,1
3685,-0.01,-0.01,0,1,65.19,0.33000000000000007,0.364,-0.059,0.423,1.146,1.089,0.798,0.209,1,20.0,1
3686,-0.01,-0.02,0,2,58.4,0.1800000000000015,0.326,-0.078,0.403,0.987,0.92,0.622,0.054,1,21.0,1
3687,-0.007,-0.027,0,3,54.34,0.08000000000000007,0.284,-0.096,0.379,0.878,0.804,0.502,-0.042,1,22.0,1
3688,0.005,0.005,1,0,56.61,0.15000000000000036,0.253,-0.101,0.354,0.938,0.857,0.549,0.026,1,23.0,1
3689,0.008,0.013000000000000001,2,0,60.55,0.28000000000000114,0.237,-0.094,0.331,1.058,0.967,0.653,0.141,1,24.0,1
3690,-0.005,-0.005,0,1,57.52,0.21000000000000085,0.215,-0.092,0.308,0.978,0.879,0.56,0.064,1,25.0,1
3691,0.003,0.003,1,0,59.1,0.26000000000000156,0.2,-0.086,0.286,1.018,0.911,0.586,0.103,1,26.0,1
3692,0.003,0.006,2,0,60.36,0.3000000000000007,0.189,-0.077,0.267,1.047,0.932,0.601,0.129,1,27.0,1
3693,-0.001,-0.001,0,1,59.37,0.28000000000000114,0.177,-0.072,0.249,1.017,0.894,0.559,0.099,1,28.0,1
3694,0.001,0.001,1,0,60.07,0.3000000000000007,0.167,-0.065,0.233,1.027,0.896,0.556,0.108,1,29.0,1
3695,0.003,0.004,2,0,61.85,0.3500000000000014,0.161,-0.057,0.218,1.066,0.927,0.582,0.143,1,30.0,1
3696,0.0,0.004,0,0,61.85,0.3200000000000003,0.155,-0.051,0.206,1.055,0.909,0.559,0.129,1,31.0,1
3697,-0.003,-0.003,0,1,58.81,0.2699999999999996,0.144,-0.049,0.193,0.995,0.842,0.489,0.072,1,32.0,1
3698,-0.001,-0.004,0,2,57.6,0.25,0.133,-0.049,0.181,0.965,0.806,0.451,0.047,1,33.0,1
3699,0.005,0.005,1,0,60.67,0.3200000000000003,0.127,-0.043,0.17,1.025,0.858,0.501,0.106,1,34.0,1
3700,0.001,0.006,2,0,61.1,0.33000000000000007,0.123,-0.038,0.161,1.025,0.851,0.491,0.105,1,35.0,1
3701,-0.001,-0.001,0,1,59.68,0.29999999999999893,0.116,-0.036,0.152,0.995,0.815,0.452,0.076,1,36.0,1
3702,-0.003,-0.004,0,2,56.18,0.25,0.106,-0.037,0.143,0.935,0.749,0.386,0.024,1,37.0,1
3703,0.005,0.005,1,0,59.74,0.3200000000000003,0.102,-0.033,0.135,0.995,0.803,0.438,0.085,1,38.0,1
